time,start,highest,lowest,end,vol,MA.MA1,MA.MA2,MA.MA3,MA.MA4,MA.MA5,MA.MA6,KDJ.K,KDJ.D,KDJ.J,MACD.DIF,MACD.DEA,MACD.MACD,
2015/03/27,101870,102710,100650,101080,28860,,,,,,,20.87,20.87,20.87,0,0,0
2015/03/30,99010,100000,96820,98430,66684,,,,,,,23.03,21.59,25.9,-211.4,-42.28,-338.24
2015/03/31,98000,98200,93840,95040,105600,,,,,,,19.86,21.01,17.55,-645.04,-162.83,-964.42
2015/04/01,93940,94130,91270,92500,158952,,,,,,,16.82,19.62,11.24,-1180.05,-366.28,-1627.56
2015/04/02,92870,96600,92550,96160,202848,96642,,,,,,25.46,21.57,33.26,-1293.82,-551.79,-1484.07
2015/04/03,96000,97800,95660,97300,150282,95886,,,,,,34.55,25.89,51.85,-1277.26,-696.88,-1160.76
2015/04/07,97500,97980,95950,96420,75688,95484,,,,,,38.04,29.94,54.23,-1319.94,-821.49,-996.89
2015/04/08,94500,95630,93300,93950,183088,95266,,,,,,33.17,31.02,37.47,-1535.37,-964.27,-1142.2
2015/04/09,94450,95260,93880,94300,160974,95626,,,,,,30.94,30.99,30.84,-1658.73,-1103.16,-1111.15
2015/04/10,94500,94970,93180,94540,137722,95302,95972,,,,,33.11,31.7,35.94,-1717.34,-1226,-982.68
2015/04/13,94280,95670,93700,95230,180214,94888,95387,,,,,41.12,34.84,53.69,-1688.63,-1318.52,-740.22
2015/04/14,94780,95070,92810,93100,199150,94224,94854,,,,,36.51,35.39,38.73,-1816.82,-1418.18,-797.28
2015/04/15,92700,95000,92640,94730,220106,94380,94823,,,,,37.72,36.17,40.82,-1766.52,-1487.85,-557.33
2015/04/16,94610,95900,94260,95400,195920,94600,95113,,,,,42.37,38.24,50.65,-1653.52,-1520.98,-265.08
2015/04/17,96280,96660,95010,95850,168702,94862,95082,,,,,48.29,41.59,61.69,-1510.26,-1518.84,17.16
2015/04/20,95980,96550,95200,95410,148104,94898,94893,,,,,55.16,46.11,73.26,-1415.91,-1498.25,164.69
2015/04/21,95330,96800,94900,95880,140930,95454,94839,,,,,62.73,51.65,84.9,-1288.35,-1456.27,335.84
2015/04/22,95910,96720,95750,96330,123902,95774,95077,,,,,71.39,58.23,97.71,-1137.84,-1392.58,509.5
2015/04/23,96120,96500,95600,95860,101066,95866,95233,,,,,73.4,63.29,93.61,-1044.44,-1322.96,557.04
2015/04/24,95840,97900,95700,97830,118180,96262,95562,95767,,,,81.82,69.46,106.53,-802.2,-1218.8,833.2
2015/04/27,98000,101490,97990,101490,241904,97478,96188,95787.5,,,,87.88,75.6,112.43,-311.32,-1037.31,1451.98
2015/04/28,102490,104530,101420,102650,285722,98832,97143,95998.5,,,,85.82,79.01,99.44,169.36,-795.97,1930.67
2015/04/29,102350,104400,100500,101020,317634,99770,97772,96297.5,,,,78.4,78.8,77.58,414,-553.98,1935.96
2015/04/30,101190,106980,101160,106010,552750,101800,98833,96973,,,,82.92,80.18,88.41,999.02,-243.38,2484.79
2015/05/04,106010,108900,105450,107580,278844,103750,100006,97544,,,,85.47,81.94,92.53,1571.23,119.54,2903.37
2015/05/05,107850,109230,106160,107960,518266,105044,101261,98077,,,,87.21,83.7,94.23,2031.95,502.02,3059.85
2015/05/06,110000,113380,109690,113380,609024,107190,103011,98925,,,,91.47,86.29,101.84,2802.11,962.04,3680.14
2015/05/07,114580,115300,111050,112500,969052,109486,104628,99852.5,,,,89.55,87.38,93.91,3303.38,1430.31,3746.15
2015/05/08,113700,114100,110000,112300,878416,110744,106272,100752.5,,,,87.26,87.34,87.1,3642.52,1872.75,3539.54
2015/05/11,111810,114430,111060,113880,728054,112004,107877,101719.5,,,,88.31,87.66,89.6,3992.76,2296.75,3392.01
2015/05/12,113300,115060,111270,111600,871696,112732,108888,102538,,,,83.87,86.4,78.82,4039.78,2645.36,2788.85
2015/05/13,112280,113650,110780,111750,752614,112406,109798,103470.5,,,,80.88,84.56,73.52,4042.55,2924.8,2235.5
2015/05/14,112100,112100,107060,109400,760542,111786,110636,104204,,,,67.29,78.8,44.26,3811.19,3102.07,1418.23
2015/05/15,108980,110960,108540,110210,609290,111368,111056,104944.5,,,,59.63,72.41,34.06,3651.1,3211.88,878.44
2015/05/18,109390,109690,108200,108610,544094,110314,111159,105582.5,,,,46.02,63.61,10.84,3356.43,3240.79,231.28
2015/05/19,108300,108890,106160,106430,467078,109280,111006,106133.5,,,,31.67,52.96,-10.93,2913.41,3175.31,-523.8
2015/05/20,105500,105990,102340,102340,318956,107398,109902,106456.5,,,,21.11,42.35,-21.36,2206.85,2981.62,-1549.54
2015/05/21,100490,102550,100170,101070,480198,105732,108759,106693.5,,,,16.09,33.59,-18.92,1526.81,2690.66,-2327.69
2015/05/22,100960,103370,96710,100070,741862,103704,107536,106904,,,,16.83,28.01,-5.52,896.85,2331.9,-2870.09
2015/05/25,98900,100580,98110,99480,610232,101878,106096,106986.5,,,,16.67,24.23,1.56,346,1934.72,-3177.44
2015/05/26,99670,101900,99660,100010,550278,100594,104937,106912.5,,,,18.26,22.24,10.31,-47.24,1538.33,-3171.14
2015/05/27,99990,101180,99200,100670,406048,100260,103829,106813.5,,,,21.44,21.97,20.37,-302.15,1170.23,-2944.76
2015/05/28,97780,100100,97740,99470,211690,99940,102836,106736,,,,21.38,21.77,20.59,-594.14,817.36,-2823
2015/06/01,97500,97800,96360,96810,171826,99288,101496,106276,,,,15.45,19.67,7.02,-1028.34,448.22,-2953.11
2015/06/02,97190,100500,97020,100280,428588,99448,100663,105911,,,,23.87,21.07,29.47,-1079.98,142.58,-2445.12
2015/06/03,100380,101100,99040,99060,409252,99258,99926,105466,,,,28.75,23.63,39,-1205.46,-127.03,-2156.86
2015/06/04,99200,99940,97690,98530,373158,98830,99545,104723.5,,,,29.49,25.58,37.3,-1332.32,-368.09,-1928.46
2015/06/05,98650,99480,98060,98390,349670,98614,99277,104018,,,,31.87,27.68,40.26,-1427.7,-580.01,-1695.37
2015/06/08,98750,100600,98330,100570,493720,99366,99327,103431.5,,,,46.58,33.98,71.78,-1312.24,-726.46,-1171.57
2015/06/09,100850,102180,100660,100910,602556,99492,99470,102783,,,,57.11,41.69,87.96,-1179.71,-817.11,-725.21
2015/06/10,101360,101770,100570,101330,398440,99946,99602,102269.5,,,,66.54,49.97,99.67,-1028.93,-859.47,-338.92
2015/06/11,101850,102200,101300,101500,323762,100540,99685,101757,,,,73.7,57.88,105.33,-885.51,-864.68,-41.66
2015/06/12,101600,101640,97800,98070,485268,100476,99545,101190.5,,,,55.89,57.22,53.23,-1036.66,-899.08,-275.18
2015/06/15,98400,98880,97400,97580,314750,99878,99622,100559,,,,38.51,50.98,13.57,-1182.37,-955.73,-453.27
2015/06/16,97400,98050,95340,95700,386062,98836,99164,99913.5,,,,27.42,43.13,-3.99,-1433.02,-1051.19,-763.66
2015/06/17,96000,96360,94700,95280,399972,97626,98786,99356,,,,20.86,35.71,-8.83,-1646.58,-1170.27,-952.62
2015/06/18,96300,96810,95830,96300,327414,96586,98563,99054,,,,21.02,30.81,1.43,-1713.77,-1278.97,-869.59
2015/06/19,96020,96180,94440,94610,314640,95894,98185,98731,,,,14.74,25.45,-6.68,-1881.69,-1399.51,-964.35
2015/06/23,94280,95330,94100,95050,157974,95388,97633,98480,,,,13.74,21.55,-1.88,-1956.71,-1510.95,-891.52
2015/06/24,95510,96700,95350,96390,335618,95526,97181,98325.5,100359.66,,,18.58,20.56,14.63,-1886.29,-1586.02,-600.54
2015/06/25,96010,96220,94800,94850,333244,95440,96533,98067.5,100255.84,,,15.7,18.94,9.23,-1932.47,-1655.31,-554.32
2015/06/26,94760,95170,93020,93850,506474,94950,95768,97726.5,100179.5,,,15.19,17.69,10.19,-2026.4,-1729.53,-593.74
2015/06/29,93650,93680,89510,90360,618386,94100,94997,97271,100101.5,,,13.44,16.28,7.78,-2355.3,-1854.68,-1001.24
2015/06/30,88880,89410,87330,87330,479454,92556,93972,96797,100015.34,,,8.96,13.84,-0.79,-2827.87,-2049.32,-1557.1
2015/07/01,87330,89980,86680,88360,711488,90950,93238,96201,99885.34,,,11.5,13.06,8.39,-3083.71,-2256.2,-1655.03
2015/07/02,88000,89880,87570,89450,651868,89870,92655,95720.5,99754.5,,,16.88,14.33,21.98,-3162.06,-2437.37,-1449.38
2015/07/03,89850,90670,88080,89240,530356,88948,91949,95256,99634.84,,,19.77,16.15,27.02,-3204.17,-2590.73,-1226.88
2015/07/06,89100,89340,85260,85530,497774,87982,91041,94613,99494.5,,,13.97,15.42,11.06,-3496.6,-2771.91,-1449.39
2015/07/07,85750,87360,84050,84220,563222,87360,89958,93795.5,99326.5,,,9.78,13.54,2.25,-3790.37,-2975.6,-1629.54
2015/07/08,82400,82400,81630,81630,25018,86014,88482,92831.5,99111.34,,,6.52,11.2,-2.84,-4183.94,-3217.27,-1933.34
2015/07/09,75230,86050,75230,83600,1040716,84844,87357,91945,98917.5,,,19.47,13.96,30.49,-4287.46,-3431.3,-1712.31
2015/07/10,84100,85170,82950,84570,552370,83910,86429,91098.5,98775.34,,,33.14,20.35,58.73,-4242.33,-3593.51,-1297.64
2015/07/13,84040,84170,80600,82250,771510,83254,85618,90307.5,98567.34,,,37.25,25.98,59.78,-4343.7,-3743.55,-1200.3
2015/07/14,84510,85800,83680,84500,831348,83310,85335,89653.5,98385.66,,,44.85,32.27,70,-4194.13,-3833.66,-720.93
2015/07/15,84880,87120,84330,86970,859920,84378,85196,89217,98237.66,,,55.24,39.93,85.87,-3832.11,-3833.35,2.48
2015/07/16,86850,87240,83630,85430,949108,84744,84794,88724.5,98071.34,,,60.93,46.93,88.92,-3627.66,-3792.21,329.11
2015/07/17,84680,85760,84620,85600,589592,84950,84430,88189.5,97900,,,69.11,54.32,98.69,-3412.57,-3716.28,607.43
2015/07/20,84800,85660,84450,85320,574774,85564,84409,87725,97716.5,,,74.08,60.91,100.42,-3227.5,-3618.53,782.05
2015/07/21,85480,87950,85260,87870,608876,86238,84774,87366,97583.34,,,82.51,68.11,111.31,-2842.3,-3463.28,1241.96
2015/07/22,87670,87880,84530,85220,737564,85888,85133,86807.5,97373.16,,,75.96,70.73,86.43,-2719.52,-3314.53,1190.01
2015/07/23,85300,85620,83700,84410,701378,85684,85214,86285.5,97088.5,,,67.92,69.79,64.18,-2656.95,-3183.01,1052.14
2015/07/24,84190,84880,82900,83360,696550,85236,85093,85761,96767,,,48.32,62.63,19.68,-2661.4,-3078.69,834.58
2015/07/27,83290,84950,82620,82650,631090,84702,85133,85375.5,96460.84,,,32.4,52.55,-7.91,-2691.2,-3001.19,619.98
2015/07/28,81300,83420,81150,82740,594918,83676,84957,85146,96073,,,29.39,44.83,-1.49,-2676.7,-2936.29,519.2
2015/07/29,83300,84770,83110,84330,519938,83498,84693,84944.5,95685.5,,,35.18,41.62,22.32,-2507.99,-2850.63,685.28
2015/07/30,83590,84420,82500,82620,564582,83140,84412,84603,95263.16,,,30.66,37.96,16.05,-2483.64,-2777.23,587.19
2015/07/31,82000,83000,81720,81780,480272,82824,84030,84230,94736.5,,,23.53,33.15,4.28,-2503.27,-2722.44,438.34
2015/08/03,82200,83180,80160,80340,516712,82362,83532,83970.5,94200.5,,,16.46,27.59,-5.79,-2605,-2698.95,187.91
2015/08/04,80350,81220,79800,81100,441778,82034,82855,83814.5,93680.5,,,18.42,24.53,6.2,-2594.38,-2678.04,167.31
2015/08/05,81300,81800,80290,81190,319588,81406,82452,83792.5,93135.66,,,21.28,23.45,16.94,-2549.32,-2652.3,205.95
2015/08/06,81500,81640,80500,80780,329536,81038,82089,83651.5,92622,,,20.53,22.47,16.63,-2517.67,-2625.37,215.4
2015/08/07,80700,81130,79930,80700,364892,80822,81823,83458,92104.5,,,19.72,21.56,16.05,-2470.56,-2594.41,247.69
2015/08/10,80620,82490,80280,82200,337824,81194,81778,83455.5,91651.16,,,29.24,24.12,39.49,-2285.84,-2532.7,493.71
2015/08/11,82190,84300,81980,82370,514684,81448,81741,83349,91187.16,,,38.04,28.76,56.6,-2101.51,-2446.46,689.9
2015/08/12,81240,82840,80050,82690,506474,81748,81577,83135,90755.16,,,46.77,34.76,70.78,-1907.61,-2338.69,862.16
2015/08/13,82700,83500,81750,82690,349908,82130,81584,82998,90359.5,,,52.59,40.7,76.35,-1733.96,-2217.74,967.56
2015/08/14,83350,83430,82200,82300,135632,82450,81636,82833,90025.5,,,53.58,44.99,70.74,-1609.26,-2096.05,973.58
2015/08/17,82800,83200,82230,82880,132144,82586,81890,82711,89722.34,,,58.22,49.4,75.85,-1446.95,-1966.23,1038.55
2015/08/18,82880,83250,81100,81130,180354,82338,81893,82374,89406.66,,,47.97,48.92,46.05,-1442.9,-1861.56,837.33
2015/08/19,81090,81950,80620,81860,286466,82172,81960,82206,89113,,,46.7,48.18,43.73,-1365.05,-1762.26,794.42
2015/08/20,81600,81850,79800,80650,379502,81764,81947,82018,88790.34,,,37.43,44.6,23.09,-1385.02,-1686.81,603.59
2015/08/21,81550,81560,80300,80370,311620,81378,81914,81868.5,88452,,,29.17,39.46,8.61,-1407.21,-1630.89,447.36
2015/08/24,80000,80100,76800,76800,370194,80162,81374,81576,88074.16,,,19.45,32.79,-7.23,-1693.36,-1643.38,-99.95
2015/08/25,74200,76730,73050,73600,648246,78656,80497,81119,87687.34,,,14.72,26.77,-9.37,-2153.52,-1745.41,-816.21
2015/08/26,75750,76230,74200,74360,575928,77156,79664,80620.5,87255.34,,,14.02,22.52,-2.97,-2428.87,-1882.1,-1093.53
2015/08/27,74300,76200,74100,76160,472478,76258,79011,80297.5,86873.66,,,19.51,21.52,15.5,-2473.33,-2000.35,-945.96
2015/08/28,76400,78900,76360,78610,624826,75906,78642,80139,86541.66,,,31.18,24.74,44.06,-2284.54,-2057.19,-454.71
2015/08/31,78200,79300,76790,76810,674872,75908,78035,79962.5,86182,,,34.87,28.11,48.38,-2254.19,-2096.59,-315.2
2015/09/01,76460,77370,75800,75810,458718,76350,77503,79698,85769.34,,,33.7,29.97,41.15,-2284.48,-2134.17,-300.64
2015/09/02,76000,76690,75560,76510,475672,76780,76968,79464,85362.66,,,36.02,31.99,44.08,-2226.34,-2152.6,-147.49
2015/09/07,76200,77200,76190,77000,293244,76948,76603,79275,84957.16,,,42.69,35.56,56.95,-2116.34,-2145.35,58.02
2015/09/08,76870,76940,75300,76190,595808,76464,76185,79049.5,84535.34,,,45.21,38.77,58.07,-2070.65,-2130.41,119.52
2015/09/09,77090,78870,76730,77790,1253336,76660,76284,78829,84197.34,,,53.79,43.78,73.82,-1883.63,-2081.05,394.85
2015/09/10,78210,78720,77120,78710,1047802,77240,76795,78646,83882.84,,,65.41,50.99,94.26,-1642.23,-1993.29,702.11
2015/09/11,79400,80220,78750,79410,1420664,77820,77300,78482,83611.34,,,71.45,57.81,98.74,-1378.55,-1870.34,983.57
2015/09/14,79100,79900,78230,78260,1062540,78072,77510,78260.5,83327.66,,,67.69,61.1,80.86,-1248,-1745.87,995.75
2015/09/15,77480,78060,76860,76960,1094660,78226,77345,77993.5,83005.34,,,56.37,59.53,50.07,-1235.2,-1643.74,817.08
2015/09/16,77320,79380,77270,78950,1478896,78458,77559,77797,82744.34,,,62.31,60.46,66.02,-1052.34,-1525.46,946.24
2015/09/17,78800,79330,78300,78590,1678798,78434,77837,77670,82470,,,63.83,61.58,68.33,-925.8,-1405.53,959.46
2015/09/18,78110,78580,77810,77890,1444806,78130,77975,77471.5,82161.66,91260.66,,60.1,61.09,58.13,-871.95,-1298.81,853.72
2015/09/21,77200,78190,76320,78110,1442658,78100,78086,77344.5,81882.66,91069.25,,55.37,59.18,47.74,-802.27,-1199.5,794.46
2015/09/22,77790,77970,76940,77090,1253948,78126,78176,77180.5,81603.34,90891.41,,43.49,53.95,22.57,-819.91,-1123.58,607.36
2015/09/23,76780,76980,76030,76740,1147082,77684,78071,77177.5,81376.34,90738.91,,34.64,47.52,8.9,-852.3,-1069.33,434.06
2015/09/24,76940,77110,76300,76760,779346,77318,77876,77335.5,81200.16,90607.75,,29.38,41.47,5.21,-866.37,-1028.73,324.73
2015/09/25,76680,77850,76600,77100,979700,77160,77645,77472.5,81012.5,90448.91,,30.24,37.73,15.25,-840.4,-991.07,301.34
2015/09/28,77300,77800,77220,77410,384820,77020,77560,77535,80811.84,90283.16,,33.89,36.45,28.77,-785.74,-950,328.52
2015/09/29,77210,77420,75500,75540,646524,76710,77418,77381.5,80583.5,90109.16,,22.94,31.94,4.93,-883.15,-936.63,106.97
2015/09/30,76260,77110,75950,77100,479410,76782,77233,77396,80443,89968.75,,32.61,32.17,33.5,-824.95,-914.29,178.7
2015/10/08,78200,78530,77300,77450,244958,76920,77119,77478,80330.16,89828.34,,43.19,35.84,57.89,-742.03,-879.84,275.62
2015/10/09,77510,79470,77360,79450,663132,77390,77275,77625,80293.84,89702.59,,61.96,44.55,96.78,-509.06,-805.69,593.25
2015/10/12,81000,81000,79000,80310,786262,77970,77495,77790.5,80239,89578.25,,70.46,53.18,105.01,-252.13,-694.98,885.68
2015/10/13,80370,80380,78820,79620,632286,78786,77748,77962,80156.5,89465.91,,71.94,59.44,96.95,-103,-576.58,947.16
2015/10/14,79300,79880,78970,79270,676222,79220,78001,78036,80106.84,89337.09,,70.81,63.23,85.97,-12.91,-463.85,901.87
2015/10/15,79400,80700,79200,80340,875794,79798,78359,78117.5,80037.5,89211.59,,76.54,67.67,94.29,143.17,-342.44,971.23
2015/10/16,80230,80900,79900,80390,820446,79986,78688,78166.5,79927.84,89082.75,,80.66,72,97.99,267.82,-220.39,976.42
